"uid","HUC8","Site","Year","JD","temp","ph","do","t1_eff","t2_eff","t3_eff","effsec","t1_avwid","t2_avwid","t3_avwid","avwid","sdwid","t1_avdep","t2_avdep","t3_avdep","avdep","sdDep","t1_maxdep","t2_maxdep","t3_maxdep","maxdep","W/D","pctclay","pctsilt","pctsand","pctfines","pctgrvl","pctcbbl","pctbldr","pctrock","subprop","t1_flow","t2_flow","t3_flow","mFlow","sdFlow","t1_maxflow","t2_maxflow","t3_maxflow","maxflow","pctRiffle","pctrun","t1_pctslow","t2_pctslow","t3_pctslow","pctslow","machabprop","AVembed","pctEmb1","t1_LWD","t2_LWD","t3_LWD","LWD","FWD","t1_under","t2_under","t3_under","under","t1_boulder","t2_boulder","t3_boulder","boulder","t1_depool","t2_depool","t3_depool","depool","bnkahz%","bnkamd%","bnkavr%","Avbnka","bnkbare%","AvChnlOpen%","chshdSD%","AvChnlShd%","RchLength"
101,"YEL","9",2019,19164,11.55,7.83,11.69,3463,1482,1739,6684,4.475,5.05,7.7125,5.74583333333333,1.92669556419831,0.215,0.23125,0.250625,0.233043478260869,0.122924901468198,0.34,0.55,0.58,0.58,24.6556281094527,0,20.8333333333333,8.33333333333333,29.1666666666667,2.08333333333333,66.6666666666667,2.08333333333333,70.8333333333333,66.6666666666667,0.29,0.335,0.120625,0.246739130434783,0.223458217300745,0.98,0.8,0.31,0.98,50,0.291666666666667,0,12.5,0,4.16666666666667,50,1,16.6666666666667,0,0.125,0,0.0416666666666667,0.375,0.5,0,1.25,0.583333333333333,0.75,1.5,0.25,0.833333333333333,0,0,0.75,0.25,16.6666666666667,79.1666666666667,4.16666666666667,30.125,0.875,71.2462462462462,9.7252330938728,28.7537537537538,150
102,"YEL","21",2019,19154,15.2,7.58,7.68,243,252,257,752,1.625,1.29375,1.2875,1.40208333333333,0.461443662458581,0.056875,0.152,0.105,0.103333333333333,0.108004223439187,0.14,0.6,0.2,0.6,13.5685483870968,5.12820512820513,38.4615384615385,0,43.5897435897436,20.5128205128205,35.8974358974359,0,56.4102564102564,38.4615384615385,0.045,0.042,0.08625,0.0523076923076923,0.0609340255160206,0.26,0.19,0.17,0.26,25,0.5,12.5,12.5,25,16.6666666666667,50,1.66666666666667,50,1.375,0.375,0,0.583333333333333,1.45833333333333,0,0,0,0,0.25,0,0,0.0833333333333333,1.5,1.5,0.75,1.25,20.8333333333333,75,4.16666666666667,30.4166666666667,1.08333333333333,3.63825363825364,1.95841380085635,96.3617463617464,50
103,"YEL","24",2019,19192,18.4,8.28,10.19,800,1001,869,2670,2.8,3.8,3.7625,3.45416666666667,0.796311697038656,0.27875,0.2525,0.17,0.23375,0.127873358228682,0.7,0.54,0.34,0.7,14.777183600713,2.08333333333333,0,4.16666666666667,6.25,18.75,66.6666666666667,8.33333333333333,93.75,66.6666666666667,0.16625,0.138125,0.205,0.169791666666667,0.12921184293481,0.41,0.53,0.51,0.53,29.1666666666667,0.291666666666667,25,12.5,0,12.5,29.1666666666667,1.5,50,0,0.875,0.25,0.375,0.666666666666667,0.75,1,0.5,0.75,0.75,1.25,2.25,1.41666666666667,0.75,1,0.25,0.666666666666667,4.16666666666667,87.5,8.33333333333333,34.375,0.833333333333333,27.1771771771772,13.0973158524822,72.8228228228228,90
104,"YEL","28",2019,19191,18.75,8.53,10.43,958,1079,787,2824,4.0875,4.99375,4.325,4.46875,1.30065305503244,0.29,0.206875,0.133125,0.21,0.162480768092719,0.58,0.89,0.22,0.89,21.2797619047619,4.16666666666667,0,0,4.16666666666667,6.25,87.5,2.08333333333333,95.8333333333333,87.5,0.19375,0.303125,0.349375,0.282083333333333,0.197634503979241,0.5,0.77,0.65,0.77,37.5,0.333333333333333,50,0,0,16.6666666666667,37.5,1.16666666666667,41.6666666666667,0.25,0,0,0.0833333333333333,0.5,0,0.25,0.5,0.25,0,0,0,0,2,1.5,0,1.16666666666667,20.8333333333333,66.6666666666667,12.5,33.3333333333333,0.583333333333333,38.5885885885886,12.8477037661791,61.4114114114114,100
105,"YEL","37",2019,19192,14.75,7.7,8.74,375,426,382,1183,0.74375,1.075,0.6375,0.81875,0.30744829894104,0.165,0.24,0.1625,0.189166666666667,0.0560214762131583,0.25,0.28,0.26,0.28,4.32819383259912,0,73.9130434782609,0,73.9130434782609,8.69565217391304,17.3913043478261,0,26.0869565217391,73.9130434782609,0.22875,0.13,0.12625,0.161666666666667,0.0857025526821219,0.33,0.19,0.35,0.35,4.16666666666667,0.75,0,37.5,12.5,16.6666666666667,75,0.416666666666667,8.33333333333333,0,0.125,0.5,0.208333333333333,0.208333333333333,0,0.75,0.5,0.416666666666667,0,0,0,0,0,1.5,0,0.5,4.16666666666667,95.8333333333333,0,30.4166666666667,0.625,86.8243243243243,9.40832964275097,13.1756756756757,50
106,"YEL","42",2019,19193,15.3,9.1,10.23,1443,1439,1762,4644,3.6625,4.09375,5.25,4.33541666666667,1.10399267155203,0.19,0.159375,0.15625,0.168541666666667,0.0990162158078555,0.4,0.29,0.64,0.64,25.7231149567367,0,0,0,0,6.25,75,18.75,100,75,0.45,0.33625,0.395,0.39375,0.293211310048616,1.5,0.98,1.05,1.5,45.8333333333333,0.5,0,0,12.5,4.16666666666667,50,1.16666666666667,33.3333333333333,0,0.125,0,0.0416666666666667,0.333333333333333,1.5,0,0.25,0.583333333333333,0,1,1.25,0.75,1,0,0.25,0.416666666666667,20.8333333333333,75,4.16666666666667,29.7916666666667,0.666666666666667,44.8198198198198,14.0638848524459,55.1801801801802,150
107,"YEL","44",2019,19177,16.9,7.81,9.14,1149,682,500,2331,2.225,1.8875,1.3375,1.81666666666667,0.751037929145055,0.380666666666667,0.275833333333333,0.15,0.271219512195122,0.141901288259678,0.58,0.53,0.22,0.58,6.69814148681055,19.5121951219512,26.8292682926829,9.75609756097561,56.0975609756098,26.8292682926829,17.0731707317073,0,43.9024390243902,26.8292682926829,0.064,0.148333333333333,0.196428571428571,0.13390243902439,0.137347698356771,0.23,0.36,0.63,0.63,8.33333333333333,0.416666666666667,37.5,25,0,20.8333333333333,41.6666666666667,0.0833333333333333,0,0,0,0,0,0.208333333333333,0.5,0.75,0.75,0.666666666666667,0,0.5,1,0.5,2.25,1,0,1.08333333333333,0,100,0,39.1666666666667,0.625,68.685927306617,9.96249123096696,31.314072693383,92
108,"YEL","49",2019,19170,13.4,7.99,10.35,1092,2198,1379,4669,4.03125,4.76875,4.625,4.475,1.08767802141115,0.241875,0.246875,0.24,0.242916666666667,0.091766547776301,0.4,0.38,0.41,0.41,18.4219554030875,0,0,0,0,19.1489361702128,72.3404255319149,8.51063829787234,100,72.3404255319149,0.480625,0.4525,0.56,0.497708333333333,0.299440894486341,1.06,1.04,1.2,1.2,43.4782608695652,0.521739130434783,0,0,0,0,52.1739130434783,1.08333333333333,16.6666666666667,0,0.75,0.25,0.333333333333333,0.375,0.25,0.25,0,0.166666666666667,1.25,0.75,1.5,1.16666666666667,0,0.25,0.5,0.25,20.8333333333333,75,4.16666666666667,28.125,0.875,43.3183183183183,15.444807007278,56.6816816816817,146
109,"YEL","50",2019,19210,21.25,9.2,10.09,585,640,685,1910,2.65,3.0625,2.88125,2.86458333333333,1.08912401644092,0.278461538461538,0.25,0.2,0.240444444444444,0.193307992069598,0.64,1,0.5,1,11.9137014787431,17.7777777777778,0,15.5555555555556,33.3333333333333,22.2222222222222,40,4.44444444444444,66.6666666666667,40,0.217692307692308,0.13875,0.235,0.195777777777778,0.18431061836043,0.65,0.36,0.67,0.67,29.1666666666667,0.166666666666667,37.5,25,37.5,33.3333333333333,33.3333333333333,0.833333333333333,33.3333333333333,0,0.375,0.5,0.291666666666667,0.708333333333333,0,0,0.5,0.166666666666667,0,1,0.5,0.5,1,1,1,1,12.5,70.8333333333333,16.6666666666667,37.7083333333333,1.29166666666667,56.9205569205569,10.1610143254112,43.0794430794431,60
110,"YEL","53",2019,19162,11.9,7.1,10.38,555,390,477,1422,1.0375,1.1,1.075,1.07083333333333,0.151741102931412,0.1725,0.235,0.195,0.200833333333333,0.0891465167534625,0.3,0.36,0.32,0.36,5.33195020746888,8.33333333333333,41.6666666666667,0,50,8.33333333333333,41.6666666666667,0,50,41.6666666666667,0.23125,0.115,0.17875,0.175,0.139127717364767,0.59,0.23,0.44,0.59,20.8333333333333,0.625,0,25,0,8.33333333333333,62.5,0.25,0,0,0,0,0,0.0416666666666667,0,0,1,0.333333333333333,0.5,0.25,0.25,0.3,0,1.5,0,0.6,0,100,0,37.5,0.916666666666667,99.5495495495496,0.577350269189626,0.450450450450447,50
111,"YEL","54",2019,19190,14.7,8.14,9.77,2509,3400,2190,8099,7.125,6.5625,5.375,6.35416666666667,1.36061979696169,0.52,0.38375,0.34125,0.415,0.153872010920378,0.83,0.56,0.58,0.83,15.3112449799197,39.5833333333333,8.33333333333333,2.08333333333333,50,12.5,12.5,25,50,39.5833333333333,0.306875,0.32875,0.513125,0.382916666666667,0.262661972993309,0.96,0.64,0.98,0.98,4.16666666666667,0.833333333333333,0,0,0,0,83.3333333333333,0.416666666666667,16.6666666666667,0.75,0.875,0.25,0.625,0.958333333333333,0.5,0.25,0,0.25,2,1.75,0.25,1.33333333333333,0.75,1.75,1.75,1.41666666666667,0,95.8333333333333,4.16666666666667,38.5416666666667,1.91666666666667,41.6666666666667,12.7197821185293,58.3333333333333,150
112,"YEL","58",2019,19206,18.1,8.25,9.63,2474,3988,2336,8798,6.6375,6.9875,6.98571428571429,6.86521739130435,1.31930032960042,0.355,0.358125,0.31,0.341041666666667,0.165994611336958,0.6,0.75,0.7,0.75,20.1301426256939,31.25,14.5833333333333,27.0833333333333,72.9166666666667,6.25,20.8333333333333,0,27.0833333333333,31.25,0.2625,0.275625,0.329375,0.289166666666667,0.218474725480452,0.68,0.99,0.72,0.99,16.6666666666667,0.458333333333333,25,50,25,33.3333333333333,45.8333333333333,0.916666666666667,33.3333333333333,0.5,0.25,0.875,0.541666666666667,1,0,0,0,0,0,0,0,0,1.5,1.75,1,1.41666666666667,0,95.8333333333333,4.16666666666667,35.2083333333333,3,73.4984984984985,11.8220603581233,26.5015015015015,150
113,"YEL","72",2019,19191,20.1,8.42,9.21,320,411,477,1208,2.25,2.28125,2.74375,2.425,0.830400636675637,0.208571428571429,0.1025,0.140714285714286,0.148409090909091,0.106245507304592,0.57,0.21,0.39,0.57,16.3399693721286,11.6279069767442,0,2.32558139534884,13.953488372093,6.97674418604651,76.7441860465116,2.32558139534884,86.046511627907,76.7441860465116,0.260714285714286,0.17375,0.312142857142857,0.245454545454545,0.294108463978019,1.5,0.39,1.3,1.5,41.6666666666667,0.291666666666667,37.5,12.5,0,16.6666666666667,41.6666666666667,0.416666666666667,0,0.125,0.125,0.25,0.166666666666667,0.416666666666667,0.5,0,0.25,0.25,0.75,1.25,1.5,1.16666666666667,1.5,1,1.75,1.41666666666667,12.5,75,12.5,32.2916666666667,0.958333333333333,34.3243243243243,13.605652983354,65.6756756756757,60
114,"YEL","81",2019,19170,16.3,7.62,10.09,1157,1179,863,3199,3.5625,3.775,3.8625,3.73333333333333,0.802532224284173,0.286875,0.329333333333333,0.291875,0.302127659574468,0.135565420918283,0.62,0.59,0.74,0.74,12.3568075117371,2.12765957446809,6.38297872340426,8.51063829787234,17.0212765957447,19.1489361702128,59.5744680851064,4.25531914893617,82.9787234042553,59.5744680851064,0.444375,0.39,0.433125,0.423191489361702,0.184745493361269,0.81,0.73,0.64,0.81,20.8333333333333,0.75,0,0,12.5,4.16666666666667,75,1.41666666666667,58.3333333333333,0.125,0,0.125,0.0833333333333333,0.208333333333333,1.5,2,1.25,1.58333333333333,0.75,1,0.25,0.666666666666667,0.25,1,1.25,0.833333333333333,0,95.8333333333333,4.16666666666667,40.625,0.916666666666667,85.8108108108108,10.3630525012111,14.1891891891892,128
115,"YEL","85",2019,19154,11.7,8.22,10.94,1153,802,978,2933,3.68125,2.9875,2.875,3.18125,0.678363199499192,0.3725,0.29,0.263125,0.309347826086957,0.165722689037548,0.9,0.5,0.56,0.9,10.2837315530569,21.7391304347826,30.4347826086957,0,52.1739130434783,15.2173913043478,30.4347826086957,2.17391304347826,47.8260869565217,30.4347826086957,0.11875,0.35,0.22125,0.224782608695652,0.229925003525882,0.31,1.12,0.57,1.12,16.6666666666667,0.541666666666667,25,0,12.5,12.5,54.1666666666667,1.5,58.3333333333333,0.75,0,0,0.25,0.166666666666667,0.5,0.5,0.25,0.416666666666667,0,1.25,1,0.75,0.75,0,0.25,0.333333333333333,4.16666666666667,79.1666666666667,16.6666666666667,39.7916666666667,1.16666666666667,65.7657657657658,11.8442270446709,34.2342342342342,90
116,"YEL","89",2019,19157,18.9,7.32,8.3,334,314,320,968,1.25,0.9875,1.2375,1.15833333333333,0.256932856508512,0.1975,0.17375,0.2575,0.209583333333333,0.0953473816546936,0.33,0.33,0.37,0.37,5.52683896620278,0,37.5,0,37.5,16.6666666666667,45.8333333333333,0,62.5,45.8333333333333,0.2225,0.2425,0.17875,0.214583333333333,0.108906787693867,0.38,0.52,0.32,0.52,33.3333333333333,0.625,0,0,12.5,4.16666666666667,62.5,0.75,8.33333333333333,0,0,0,0,0.0416666666666667,0.5,0.25,1,0.583333333333333,0.25,0.25,0,0.166666666666667,0,0,0,0,0,100,0,38.9583333333333,0.0833333333333333,95.045045045045,3.21455025366432,4.95495495495496,58
117,"YEL","97b",2019,19169,12.1,8.05,10.42,1425,1107,1909,4441,3.225,3.4875,3.6875,3.46666666666667,0.670117878447143,0.154375,0.16375,0.24875,0.188958333333333,0.0985693315416482,0.24,0.28,0.68,0.68,18.3461962513782,0,4.16666666666667,0,4.16666666666667,2.08333333333333,75,18.75,95.8333333333333,75,0.49375,0.35875,0.27125,0.374583333333333,0.202158125736806,0.84,0.67,0.68,0.84,50,0.416666666666667,0,0,12.5,4.16666666666667,50,0.75,8.33333333333333,0.25,0,0.25,0.166666666666667,0.416666666666667,1,0.75,0,0.583333333333333,0.75,1.25,1.25,1.08333333333333,0.25,0,1.25,0.5,8.33333333333333,91.6666666666667,0,31.25,0.333333333333333,52.027027027027,15.6741370234081,47.972972972973,121
118,"YEL","106",2019,19176,12.8,7.71,NA,850,572,574,1996,2.76875,2.6875,3.6375,3.03125,1.24383807313248,0.1425,0.141875,0.204375,0.162916666666667,0.159693300907114,0.38,0.32,1.02,1.02,18.6061381074169,23.4042553191489,29.7872340425532,4.25531914893617,57.4468085106383,6.38297872340426,36.1702127659575,0,42.5531914893617,36.1702127659575,0.235,0.15125,0.1025,0.162916666666667,0.173069391240615,0.77,0.3,0.34,0.77,33.3333333333333,0.375,0,0,25,8.33333333333333,37.5,0.833333333333333,33.3333333333333,0.375,0.125,0,0.166666666666667,0.958333333333333,0.25,0,0,0.0833333333333333,0,0.25,0,0.0833333333333333,0,0.5,1.5,0.666666666666667,25,62.5,12.5,33.75,1.875,11.6366366366366,9.13961376003055,88.3633633633634,93
119,"YEL","109",2019,19157,11.3,7.38,9.83,452,493,446,1391,1.8125,2.1125,1.625,1.85,0.410725762734591,0.214375,0.325,0.190625,0.243333333333333,0.124359351184181,0.36,0.55,0.54,0.55,7.6027397260274,12.5,66.6666666666667,0,79.1666666666667,6.25,14.5833333333333,0,20.8333333333333,66.6666666666667,0.09625,0.05875,0.1375,0.0975,0.109437634041864,0.4,0.22,0.54,0.54,8.33333333333333,0.458333333333333,37.5,50,0,29.1666666666667,45.8333333333333,0.166666666666667,0,0.875,0.25,0.875,0.666666666666667,1.29166666666667,0.25,0,0.25,0.166666666666667,0,0,0.25,0.0833333333333333,0.25,2.25,0.25,0.916666666666667,12.5,75,12.5,38.125,1.5,12.6876876876877,8.92770789474926,87.3123123123123,67
120,"YEL","118",2019,19189,18.9,7.86,8.23,355,762,867,1984,2.11428571428571,4.4625,3.8875,3.54782608695652,1.19672643080933,0.120714285714286,0.3625,0.244375,0.247826086956522,0.187674813837106,0.2,0.8,0.52,0.8,14.3157894736842,11.1111111111111,11.1111111111111,28.8888888888889,51.1111111111111,6.66666666666667,28.8888888888889,13.3333333333333,48.8888888888889,28.8888888888889,0.197857142857143,0.048125,0.06125,0.0982608695652174,0.119746108223953,0.57,0.24,0.24,0.57,37.5,0.166666666666667,0,37.5,62.5,33.3333333333333,37.5,0.75,33.3333333333333,0.125,0.375,0.125,0.208333333333333,0.583333333333333,0,0,0.5,0.166666666666667,0.25,1.5,0.25,0.666666666666667,0,2.5,1,1.16666666666667,0,87.5,12.5,39.5833333333333,1.54166666666667,3.37837837837838,2.3467302480564,96.6216216216216,69
121,"YEL","118b",2019,19178,12.8,8.17,9.51,708,855,864,2427,2.25,2.6625,2.8375,2.58333333333333,0.628778433822745,0.138125,0.254375,0.205,0.199166666666667,0.100949393964718,0.32,0.48,0.38,0.48,12.9707112970711,17.3913043478261,13.0434782608696,15.2173913043478,45.6521739130435,0,47.8260869565217,6.52173913043478,54.3478260869565,47.8260869565217,0.303125,0.16375,0.239375,0.235416666666667,0.199903788915305,0.68,0.6,0.7,0.7,37.5,0.375,12.5,0,0,4.16666666666667,37.5,0.583333333333333,8.33333333333333,0,0,0.375,0.125,0.625,0.25,0.5,0.75,0.5,0,0,1.25,0.416666666666667,0,0.75,0,0.25,8.33333333333333,87.5,4.16666666666667,35.125,0.833333333333333,24.1741741741742,9.82400687658102,75.8258258258258,104
122,"YEL","121",2019,19162,13,7.88,10.48,387,515,483,1385,1.375,1.73125,1.5625,1.55625,0.366923905154617,0.145,0.09,0.116666666666667,0.117241379310345,0.0637459551503431,0.32,0.15,0.16,0.32,13.2738970588235,0,27.5862068965517,6.89655172413793,34.4827586206897,20.6896551724138,44.8275862068966,0,65.5172413793103,44.8275862068966,0.281,0.25,0.102222222222222,0.214827586206897,0.155715415551557,0.56,0.51,0.25,0.56,37.5,0.375,0,0,0,0,37.5,1.41666666666667,58.3333333333333,0,0.125,0,0.0416666666666667,0,0.5,0,0.5,0.333333333333333,0,0.25,0,0.0833333333333333,0.5,0,0.25,0.25,0,95.8333333333333,4.16666666666667,41.875,1.08333333333333,73.5735735735736,11.0290990403127,26.4264264264264,50
123,"YEL","125",2019,19212,22.85,8.29,11.25,767,564,1167,2498,1.275,2.18125,1.325,1.59375,0.466325250367632,0.218125,0.385625,0.25625,0.286666666666667,0.118614938123742,0.38,0.54,0.39,0.54,5.55959302325581,23.4042553191489,31.9148936170213,27.6595744680851,82.9787234042553,8.51063829787234,8.51063829787234,0,17.0212765957447,31.9148936170213,0.30125,0.075625,0.174375,0.18375,0.141174782269838,0.62,0.2,0.36,0.62,20.8333333333333,0.458333333333333,0,25,0,8.33333333333333,45.8333333333333,0.583333333333333,16.6666666666667,0,0,0,0,0.0416666666666667,1,0.5,1.5,1,0.75,0,0.25,0.333333333333333,0,3.75,0.5,1.41666666666667,8.33333333333333,83.3333333333333,8.33333333333333,40.2083333333333,0.916666666666667,100,0,0,54
124,"YEL","140",2019,19191,14.6,8.58,9.79,608,855,614,2077,2.65,3,2.8875,2.84583333333333,0.529749051883072,0.14,0.2325,0.1775,0.183333333333333,0.101149422508282,0.4,0.38,0.32,0.4,15.5227272727273,6.38297872340426,6.38297872340426,4.25531914893617,17.0212765957447,14.8936170212766,65.9574468085106,2.12765957446809,82.9787234042553,65.9574468085106,0.37125,0.286875,0.2675,0.308541666666667,0.202000522258998,0.85,1.02,0.52,1.02,37.5,0.375,0,25,0,8.33333333333333,37.5,1.33333333333333,58.3333333333333,0.625,0.125,0.25,0.333333333333333,1.125,0,0,0,0,0.25,0.5,0,0.25,0,2,1,1,0,83.3333333333333,16.6666666666667,40.4166666666667,1.95833333333333,16.4414414414414,10.227064932954,83.5585585585586,100
125,"YEL","153",2019,19161,11.65,7.53,10.82,1462,2099,3251,6812,3.375,5.075,5.95,4.8,2.08681158917034,0.268125,0.571875,0.300666666666667,0.381914893617021,0.246361684431583,0.6,0.9,0.64,0.9,12.5682451253482,0,8.51063829787234,4.25531914893617,12.7659574468085,2.12765957446809,70.2127659574468,14.8936170212766,87.2340425531915,70.2127659574468,0.39,0.098125,0.211333333333333,0.233617021276596,0.255039856492333,1.03,0.32,0.7,1.03,41.6666666666667,0.208333333333333,0,12.5,12.5,8.33333333333333,41.6666666666667,0.666666666666667,8.33333333333333,0,0.375,0,0.125,0.333333333333333,0.25,0,0.75,0.333333333333333,1.5,3,0.75,1.75,0.75,3.5,0.5,1.58333333333333,12.5,70.8333333333333,16.6666666666667,35.2083333333333,0.75,69.4980694980695,15.1066238463005,30.5019305019305,150
126,"YEL","154",2019,19212,18.7,8.13,8.04,1564,1895,1590,5049,4.2,3.075,3.0125,3.42916666666667,1.13117067741755,0.300714285714286,0.225333333333333,0.164375,0.227111111111111,0.161239830154596,0.58,0.58,0.4,0.58,15.0990704500979,2.27272727272727,22.7272727272727,0,25,6.81818181818182,47.7272727272727,20.4545454545455,75,47.7272727272727,0.0785714285714286,0.0386666666666667,0.085,0.0675555555555556,0.118074621158046,0.41,0.26,0.49,0.49,20.8333333333333,0.125,62.5,50,37.5,50,50,0.75,16.6666666666667,0.25,0,0,0.0833333333333333,0.166666666666667,0,0,0,0,0.75,1.5,1.25,1.16666666666667,2,3,1.5,2.16666666666667,0,95.8333333333333,4.16666666666667,33.3333333333333,1.45833333333333,22.5755166931638,11.4465354105741,77.4244833068363,150
127,"YEL","157",2019,19157,13.2,7.35,10.01,406,413,334,1153,2.7125,2.4125,2.2875,2.47083333333333,0.712301332587408,0.142666666666667,0.14125,0.1225,0.13531914893617,0.07936846005457,0.34,0.42,0.32,0.42,18.2593029350105,4.34782608695652,30.4347826086957,2.17391304347826,36.9565217391304,10.8695652173913,52.1739130434783,0,63.0434782608696,52.1739130434783,0.100666666666667,0.116875,0.103125,0.107021276595745,0.0853360338186636,0.22,0.39,0.21,0.39,45.8333333333333,0.291666666666667,12.5,12.5,0,8.33333333333333,45.8333333333333,1.33333333333333,25,0.125,1.125,0,0.416666666666667,0.916666666666667,0.5,0.5,0.25,0.416666666666667,0,0,0,0,0.75,0.25,0,0.333333333333333,4.16666666666667,87.5,8.33333333333333,39.1666666666667,1.5,2.77777777777778,2.17105782131478,97.2222222222222,96
128,"YEL","165",2019,19213,16.3,7.99,8.93,3907,3622,1609,9138,4.575,5.64375,6.925,5.71458333333333,1.5908351079165,0.32875,0.35375,0.374375,0.352291666666667,0.178077673506306,0.74,0.88,0.74,0.88,16.2211709047901,2.08333333333333,8.33333333333333,14.5833333333333,25,6.25,56.25,12.5,75,56.25,0.351875,0.27875,0.16875,0.266458333333333,0.238001337233266,1.04,0.6,0.74,1.04,25,0.5,0,25,25,16.6666666666667,50,1.66666666666667,58.3333333333333,0,0,0.25,0.0833333333333333,0.166666666666667,1,0.75,0.5,0.75,0.75,0.25,0.75,0.583333333333333,1.25,0.75,1.25,1.08333333333333,0,95.8333333333333,4.16666666666667,37.0833333333333,1.25,67.1921921921922,12.719282948742,32.8078078078078,150
129,"YEL","168",2019,19177,13.1,8.01,11.81,1863,1219,1780,4862,3.5625,3.6875,4,3.75,1.15061420271012,0.205,0.3225,0.385625,0.308695652173913,0.179562538726789,0.51,0.64,1.01,1.01,12.1478873239437,2.22222222222222,17.7777777777778,0,20,13.3333333333333,57.7777777777778,8.88888888888889,80,57.7777777777778,0.200714285714286,0.18375,0.163125,0.181739130434783,0.191279950135061,0.84,0.5,0.58,0.84,12.5,0.541666666666667,0,0,37.5,12.5,54.1666666666667,1.8,33.3333333333333,0.5,0,0.5,0.333333333333333,1,2.5,1.75,1.5,1.91666666666667,0.25,1,1.75,1,0.75,0,0.25,0.333333333333333,4.16666666666667,87.5,4.16666666666667,33.695652173913,0.25,26.550079491256,11.1883884295561,73.449920508744,150
130,"YEL","169",2019,19171,12.2,7.3,9.82,381,340,361,1082,1.3625,0.9625,1.125,1.15,0.232191824744674,0.17625,0.11875,0.13,0.141666666666667,0.0903455524117247,0.46,0.22,0.2,0.46,8.11764705882353,4.16666666666667,16.6666666666667,12.5,33.3333333333333,8.33333333333333,58.3333333333333,0,66.6666666666667,58.3333333333333,0.37625,0.2875,0.2275,0.297083333333333,0.1974506909644,0.71,0.56,0.57,0.71,8.33333333333333,0.75,12.5,0,0,4.16666666666667,75,2.5,50,0,0,0,0,0.458333333333333,0.75,1,2.25,1.33333333333333,0,0,0,0,1.75,1.75,1.75,1.75,0,87.5,12.5,39.6666666666667,0.0833333333333333,97.0720720720721,3.75277674973257,2.92792792792793,50
131,"YEL","173",2019,19155,12.2,8.45,9.79,1246,1081,1252,3579,2.15,1.8625,2.15,2.05416666666667,0.388955308337678,0.34375,0.243125,0.31,0.298958333333333,0.111684197311338,0.56,0.46,0.47,0.56,6.87108013937282,25.531914893617,29.7872340425532,4.25531914893617,59.5744680851064,4.25531914893617,36.1702127659575,0,40.4255319148936,36.1702127659575,0.30125,0.33125,0.23,0.2875,0.152907982341766,0.7,0.63,0.56,0.7,8.33333333333333,0.666666666666667,12.5,0,12.5,8.33333333333333,66.6666666666667,2.25,41.6666666666667,0,0.375,0.125,0.166666666666667,0.875,2.5,1.5,0.75,1.58333333333333,0,0,0,0,1.75,0.5,0.666666666666667,1,4.16666666666667,54.1666666666667,41.6666666666667,52.9166666666667,1.125,64.3393393393393,12.8303645298274,35.6606606606607,90
132,"YEL","177",2019,19171,17.25,7.4,8.31,299,332,471,1102,1.1125,0.8625,1.0625,1.0125,0.331416590595189,0.12,0.125,0.14625,0.130416666666667,0.0447679200618776,0.24,0.18,0.21,0.24,7.76357827476038,8.69565217391304,13.0434782608696,0,21.7391304347826,43.4782608695652,30.4347826086957,4.34782608695652,78.2608695652174,43.4782608695652,0.29625,0.3125,0.3175,0.30875,0.0857860077776952,0.43,0.42,0.45,0.45,29.1666666666667,0.625,0,0,0,0,62.5,2,25,0,0,0,0,0.0833333333333333,0,0,0,0,0,0,1.75,0.583333333333333,0,0,0,0,4.16666666666667,79.1666666666667,16.6666666666667,42.2916666666667,0.625,88.5135135135135,10.5324174899127,11.4864864864865,50
133,"YEL","189",2019,19163,11.3,7.68,9.97,609,597,487,1693,2.0875,1.4125,3.0875,2.19583333333333,0.827242231843205,0.215,0.194285714285714,0.116875,0.174565217391304,0.0885615045977561,0.46,0.3,0.28,0.46,12.5788709007887,10.8695652173913,50,0,60.8695652173913,2.17391304347826,36.9565217391304,0,39.1304347826087,50,0.255,0.247142857142857,0.21375,0.238260869565217,0.167243061278768,0.95,0.41,0.64,0.95,30.4347826086957,0.608695652173913,12.5,0,0,4.16666666666667,60.8695652173913,2.83333333333333,75,1.25,0.125,0,0.458333333333333,1.08333333333333,1,0.75,0.75,0.833333333333333,0,0,0,0,0.25,0,0.5,0.25,4.16666666666667,87.5,8.33333333333333,37.9166666666667,2.08333333333333,31.1561561561562,11.8791200037499,68.8438438438438,80
134,"YEL","190",2019,19189,12,8.35,10.17,667,620,1008,2295,2.60625,2.75625,2.8125,2.725,0.638272124056678,0.27125,0.248125,0.31375,0.277708333333333,0.131896793685052,0.6,0.55,0.54,0.6,9.81245311327832,25.531914893617,2.12765957446809,12.7659574468085,40.4255319148936,10.6382978723404,44.6808510638298,4.25531914893617,59.5744680851064,44.6808510638298,0.3125,0.319375,0.20625,0.279375,0.217768237626953,0.67,0.77,0.44,0.77,37.5,0.458333333333333,0,0,12.5,4.16666666666667,45.8333333333333,1.42857142857143,8.33333333333333,0,0,0.25,0.0833333333333333,0.958333333333333,0.5,0,0.25,0.25,1.25,0.25,1,0.833333333333333,0.25,1,1,0.75,0,83.3333333333333,16.6666666666667,41.0416666666667,1.125,10.5105105105105,7.34760516000292,89.4894894894895,84
